ACC_ID	PDBID	CHAINID	P_status
Q13627	7aj2	A	P
Q13627	7aj4	A	P
Q13627	7aj5	A	P
Q13627	7aj7	A	P
Q13627	7aj8	A	P
Q13627	7aja	A	P
Q13627	7ajm	A	P
Q13627	7ajm	B	P
Q13627	7ajs	A	P
Q13627	7ajs	B	P
Q13627	7ajv	A	P
Q13627	7ajv	B	P
Q13627	7ajw	A	P
Q13627	7ajy	A	P
Q13627	7ajy	B	P
Q13627	7ak2	A	P
Q13627	7ak2	B	P
Q13627	7aka	A	P
Q13627	7aka	B	P
Q13627	7akb	A	P
Q13627	7akb	B	P
Q13627	7ake	A	P
Q13627	7ake	B	P
Q13627	7akl	A	P
Q13627	7fhs	A	P
Q13627	7fhs	B	P
Q13627	7fhs	C	P
Q13627	7fhs	D	P
Q13627	7fht	A	P
Q13627	7fht	B	P
Q13627	7fht	C	P
Q13627	7fht	D	P
Q13627	7o7k	A	P
Q13627	7o7k	B	P
Q13627	7oy6	C	P
Q13627	7z5n	A	P
Q13627	7z5n	B	P
Q13627	7z5n	C	P
Q13627	7z5n	D	P
Q13627	7z5n	E	P
Q13627	7z5n	F	P
Q13627	7z5n	G	P
Q13627	7z5n	H	P
Q13627	7zh8	A	P
Q13627	7zh8	B	P
Q13627	7zh8	C	P
Q13627	7zh8	D	P
Q13627	8c3g	A	P
Q13627	8c3g	B	P
Q13627	8c3g	C	P
Q13627	8c3g	D	P
Q13627	8c3q	A	P
Q13627	8c3q	B	P
Q13627	8c3r	A	P
Q13627	8c3r	B	P
Q13627	8t2h	B	NP
Q13627	8t2h	A	NP
Q13882	6cz2	A	P
Q13882	5h2u	A	NP
Q13882	6cz4	A	NP
Q13882	5d7v	C	NP
Q13882	5h2u	C	NP
Q13882	5d7v	D	NP
Q13882	6cz3	A	NP
Q13882	5da3	A	NP
Q13882	5h2u	D	NP
Q13882	5d7v	A	NP
Q13882	5d7v	B	NP
Q13882	5h2u	B	NP
Q14493	4qoz	C	P
Q14493	4l8r	C	NP
Q14653	3a77	A	P
Q14653	3a77	B	P
Q14653	3a77	C	P
Q14653	3a77	D	P
Q14653	7jfl	A	P
Q14653	7jfl	B	P
Q14653	5jek	B	NP
Q14653	5jej	A	NP
Q14653	1qwt	A	NP
Q14653	1j2f	A	NP
Q14653	5jel	A	NP
Q14653	5jer	C	NP
Q14653	5jem	E	NP
Q14653	5jer	E	NP
Q14653	5jej	B	NP
Q14653	5jem	A	NP
Q14653	5jem	B	NP
Q14653	5jek	A	NP
Q14653	1j2f	B	NP
Q14653	1zoq	A	NP
Q14653	5jem	G	NP
Q14653	1zoq	B	NP
Q14653	1qwt	B	NP
Q14653	5jer	A	NP
Q14653	5jeo	A	NP
Q14653	5jer	G	NP
Q14674	7nj0	A	P
Q14674	7nj1	A	NP
Q15022	7td5	C	P
Q15022	7td5	H	P
Q15022	4w2r	S	NP
Q15022	5ij8	S	NP
Q15022	6b3w	T	NP
Q15022	6c24	Q	NP
Q15022	5hyn	C	NP
Q15022	6c23	A	NP
Q15022	7at8	C	NP
Q15022	6c23	M	NP
Q15022	5hyn	M	NP
Q15022	8fyh	B	NP
Q15022	5ls6	C	NP
Q15022	5ls6	I	NP
Q15022	5ij8	T	NP
Q15022	7ktp	C	NP
Q15022	5ls6	F	NP
Q15022	4w2r	T	NP
Q15022	6c24	A	NP
Q15022	5ls6	L	NP
Q15022	5ij7	T	NP
Q15022	6c23	Q	NP
Q15022	7kso	C	NP
Q15022	6c24	M	NP
Q15022	5hyn	H	NP
Q15022	5hyn	S	NP
Q15022	6b3w	S	NP
Q15022	5ij7	S	NP
Q15393	7dvq	3	P
Q15393	8y7e	3	P
Q15393	6ff7	v	NP
Q15393	5z56	3	NP
Q15393	7evo	3	NP
Q15393	5o9z	w	NP
Q15393	8r0b	B3	NP
Q15393	7abh	E	NP
Q15393	6ff4	v	NP
Q15393	6en4	A	NP
Q15393	5z57	3	NP
Q15393	5ife	A	NP
Q15393	6y5q	v	NP
Q15393	7onb	A	NP
Q15393	7q3l	C	NP
Q15393	8qxd	B3	NP
Q15393	7kts	S	NP
Q15393	7q4o	C	NP
Q15393	7abg	E	NP
Q15393	8r08	B3	NP
Q15393	5z58	3	NP
Q15637	4fxw	B	P
Q15637	4fxw	D	P
Q15637	4fxx	D	NP
Q15637	4fxx	B	NP
Q15637	4fxx	C	NP
Q15637	2m09	A	NP
Q15637	4fxx	A	NP
Q15637	2m0g	A	NP
Q15796	1khx	A	P
Q15796	1u7v	A	P
Q15796	1u7v	C	P
Q15796	6zvq	A	P
Q15796	7co1	A	NP
Q15796	7co1	E	NP
Q15796	7co1	C	NP
Q16288	4ymj	A	P
Q16288	4ymj	B	P
Q16288	3v5q	B	NP
Q16288	3v5q	A	NP
Q16288	6kzd	A	NP
Q16539	3nnx	A	P
Q16539	4ewq	A	P
Q16539	6tca	B	P
Q16539	6tca	D	P
Q16539	6tca	F	P
Q16539	6tca	H	P
Q16539	6zqs	A	P
Q16539	1di9	A	NP
Q16539	3fl4	A	NP
Q16539	6ohd	A	NP
Q16539	3nnw	A	NP
Q16539	4r3c	A	NP
Q16539	3hv4	B	NP
Q16539	3lfe	A	NP
Q16539	8a8m	A	NP
Q16539	5n67	A	NP
Q16539	3mpa	A	NP
Q16539	4kiq	A	NP
Q16539	3l8x	A	NP
Q16539	2gfs	A	NP
Q16539	3gcq	A	NP
Q16539	1w82	A	NP
Q16539	3hrb	A	NP
Q16539	3obj	A	NP
Q16539	3fls	A	NP
Q16539	2onl	B	NP
Q16539	3lfc	A	NP
Q16539	6hwt	A	NP
Q16539	3ocg	A	NP
Q16539	3e92	A	NP
Q16539	4e8a	A	NP
Q16539	4aac	A	NP
Q16539	6sfk	A	NP
Q16539	6hwu	A	NP
Q16539	5mz3	A	NP
Q16539	1zzl	A	NP
Q16539	4kiq	D	NP
Q16539	4e6c	A	NP
Q16539	2fst	X	NP
Q16539	5eta	B	NP
Q16539	3gc7	A	NP
Q16539	5etc	A	NP
Q16539	3fsf	A	NP
Q16539	5ml5	A	NP
Q16539	2bal	A	NP
Q16539	3mpt	A	NP
Q16539	2y8o	A	NP
Q16539	6anl	A	NP
Q16539	2fsl	X	NP
Q16539	4f9w	A	NP
Q16539	1ian	A	NP
Q16539	3o8p	A	NP
Q16539	4eh4	A	NP
Q16539	3zs5	A	NP
Q16539	2yix	A	NP
Q16539	3hp5	A	NP
Q16539	3gfe	A	NP
Q16539	3flz	A	NP
Q16539	1kv2	A	NP
Q16539	3mvm	A	NP
Q16539	3o8t	A	NP
Q16539	3flq	A	NP
Q16539	1r3c	A	NP
Q16539	3fmk	A	NP
Q16539	1zyj	A	NP
Q16539	4kip	A	NP
Q16539	2rg6	A	NP
Q16539	4zth	A	NP
Q16539	1wbn	A	NP
Q16539	3iw6	A	NP
Q16539	3kf7	A	NP
Q16539	4aa0	A	NP
Q16539	4dli	A	NP
Q16539	3nnv	A	NP
Q16539	5mty	A	NP
Q16539	3lfd	A	NP
Q16539	6sfo	A	NP
Q16539	3oef	X	NP
Q16539	4aa5	A	NP
Q16539	2fsm	X	NP
Q16539	3hv5	B	NP
Q16539	5omh	A	NP
Q16539	3lhj	A	NP
Q16539	3ha8	A	NP
Q16539	3hv3	A	NP
Q16539	5wjj	A	NP
Q16539	3hl7	A	NP
Q16539	3fkn	A	NP
Q16539	3fmh	A	NP
Q16539	4eh7	A	NP
Q16539	3heg	A	NP
Q16539	3hll	A	NP
Q16539	2baq	A	NP
Q16539	4eh5	A	NP
Q16539	2bak	A	NP
Q16539	3gcv	A	NP
Q16539	5n66	A	NP
Q16539	3fi4	A	NP
Q16539	3bv3	A	NP
Q16539	5etf	A	NP
Q16539	3c5u	A	NP
Q16539	3mw1	A	NP
Q16539	4l8m	A	NP
Q16539	4kiq	B	NP
Q16539	1kv1	A	NP
Q16539	3gi3	A	NP
Q16539	2okr	D	NP
Q16539	6hwv	A	NP
Q16539	3iw7	A	NP
Q16539	3ds6	D	NP
Q16539	5mtx	A	NP
Q16539	3obg	A	NP
Q16539	3ctq	A	NP
Q16539	3fmj	A	NP
Q16539	3zsi	A	NP
Q16539	3fko	A	NP
Q16539	1a9u	A	NP
Q16539	3zsg	A	NP
Q16539	3hp2	A	NP
Q16539	3uvq	A	NP
Q16539	3s4q	A	NP
Q16539	1wbo	A	NP
Q16539	3gcp	A	NP
Q16539	4kin	A	NP
Q16539	3iph	A	NP
Q16539	3nww	A	NP
Q16539	2zaz	A	NP
Q16539	1bl6	A	NP
Q16539	3gcs	A	NP
Q16539	2i0h	A	NP
Q16539	2zb1	A	NP
Q16539	5tbe	A	NP
Q16539	3oc1	A	NP
Q16539	3hvc	A	NP
Q16539	3hub	A	NP
Q16539	1m7q	A	NP
Q16539	3pg3	A	NP
Q16539	1bmk	A	NP
Q16539	4e6a	A	NP
Q16539	3hv7	A	NP
Q16539	1yqj	A	NP
Q16539	3fln	C	NP
Q16539	4ehv	A	NP
Q16539	3fkl	A	NP
Q16539	5eti	A	NP
Q16539	3fml	A	NP
Q16539	1ove	A	NP
Q16539	3gcu	A	NP
Q16539	3odz	X	NP
Q16539	3hv6	A	NP
Q16539	3d7z	A	NP
Q16539	4kin	C	NP
Q16539	6sfj	A	NP
Q16539	3mh0	A	NP
Q16539	6qe1	A	NP
Q16539	3bx5	A	NP
Q16539	4geo	A	NP
Q16539	1ouk	A	NP
Q16539	2zb0	A	NP
Q16539	3mvm	B	NP
Q16539	3fmn	A	NP
Q16539	4kin	B	NP
Q16539	5o8u	A	NP
Q16539	3o8u	A	NP
Q16539	3fly	A	NP
Q16539	1zz2	A	NP
Q16539	2fso	X	NP
Q16539	3s3i	A	NP
Q16539	6zwp	A	NP
Q16539	1wbv	A	NP
Q16539	3ds6	A	NP
Q16539	3fsk	A	NP
Q16539	6qdz	A	NP
Q16539	3bv2	A	NP
Q16539	3mgy	A	NP
Q16539	2okr	A	NP
Q16539	3zsh	A	NP
Q16539	1oz1	A	NP
Q16539	2onl	A	NP
Q16539	6m9l	A	NP
Q16539	3e93	A	NP
Q16539	4eh3	A	NP
Q16539	3roc	A	NP
Q16539	3huc	A	NP
Q16539	3k3i	A	NP
Q16539	5n64	A	NP
Q16539	2yis	A	NP
Q16539	3itz	A	NP
Q16539	5n68	A	NP
Q16539	3mh3	A	NP
Q16539	3ds6	C	NP
Q16539	5xyy	A	NP
Q16539	6sfi	A	NP
Q16539	3u8w	A	NP
Q16539	3hv5	A	NP
Q16539	3flw	A	NP
Q16539	3k3j	A	NP
Q16539	1wbs	A	NP
Q16539	4a9y	A	NP
Q16539	4aa4	A	NP
Q16539	3od6	X	NP
Q16539	3kq7	A	NP
Q16539	4dlj	A	NP
Q16539	3lfb	A	NP
Q16539	3nnu	A	NP
Q16539	3mh1	A	NP
Q16539	1w83	A	NP
Q16539	3que	A	NP
Q16539	5tco	A	NP
Q16539	3gcu	B	NP
Q16539	3zya	A	NP
Q16539	1bl7	A	NP
Q16539	3uvr	A	NP
Q16539	4e5a	X	NP
Q16539	3iw5	A	NP
Q16539	1r39	A	NP
Q16539	3dt1	A	NP
Q16539	3lff	A	NP
Q16539	4eh2	A	NP
Q16539	4eh6	A	NP
Q16539	2yiw	A	NP
Q16539	4fa2	A	NP
Q16539	2rg5	A	NP
Q16539	3iw8	A	NP
Q16539	3uvp	A	NP
Q16539	5xyx	A	NP
Q16539	3new	A	NP
Q16539	3hec	A	NP
Q16539	4e5b	A	NP
Q16539	1wbw	A	NP
Q16539	3mvl	B	NP
Q16539	1wbt	A	NP
Q16539	4kip	B	NP
Q16539	3mh2	A	NP
Q16539	3hv4	A	NP
Q16539	1wfc	A	NP
Q16539	4f9y	A	NP
Q16539	4eh9	A	NP
Q16539	4kin	D	NP
Q16539	3mvl	A	NP
Q16539	4eh8	A	NP
Q16539	3ds6	B	NP
Q16539	2npq	A	NP
Q16539	3d83	A	NP
Q16539	1w7h	A	NP
Q16539	5o8v	A	NP
Q16539	8vxe	A	NP
Q16539	2lgc	A	NP
Q16539	3fc1	X	NP
Q16539	5omg	A	NP
Q16539	5n65	A	NP
Q16539	1w84	A	NP
Q16539	4kiq	C	NP
Q16539	3fmm	A	NP
Q16539	2qd9	A	NP
Q16539	3l8s	A	NP
Q16539	3lfa	A	NP
Q16539	1ouy	A	NP
Q16539	5eta	A	NP
Q16539	6m95	A	NP
Q16539	3qud	A	NP
Q16539	3rin	A	NP
Q16539	5n63	A	NP
Q16539	2baj	A	NP
Q16543	5fwk	E	P
Q16543	5fwl	E	P
Q16543	5fwm	E	P
Q16543	5fwp	E	P
Q16543	7z37	DP1	P
Q16543	7z38	D	P
Q16543	7zr0	C	P
Q16543	7zr5	C	P
Q16543	7zr6	C	P
Q16543	8gae	C	P
Q16543	8gft	C	P
Q16543	8u1l	D	P
Q16543	2nca	A	NP
Q16594	6f3t	F	P
Q16594	6f3t	H	P
Q16594	6f3t	J	P
Q16594	6f3t	L	P
Q16594	8wap	i	NP
Q16594	7egb	I	NP
Q16594	6mzl	L	NP
Q16594	8waq	I	NP
Q16594	8was	i	NP
Q16594	7egc	i	NP
Q16594	8war	i	NP
Q16594	7eg8	i	NP
Q16594	8gxq	Di	NP
Q16594	7eg7	I	NP
Q16594	7egf	i	NP
Q16594	8wap	I	NP
Q16594	7edx	I	NP
Q16594	7ena	DI	NP
Q16594	7egd	i	NP
Q16594	7ege	i	NP
Q16594	7egj	i	NP
Q16594	8gxq	DI	NP
Q16594	7eg9	i	NP
Q16594	8wal	i	NP
Q16594	7egb	i	NP
Q16594	8wao	I	NP
Q16594	7eg8	I	NP
Q16594	7egi	i	NP
Q16594	6mzm	L	NP
Q16594	7egj	I	NP
Q16594	7egd	I	NP
Q16594	8war	I	NP
Q16594	7egg	I	NP
Q16594	8gxs	Di	NP
Q16594	7eg9	I	NP
Q16594	7egi	I	NP
Q16594	7egc	I	NP
Q16594	8wal	I	NP
Q16594	8gxs	DI	NP
Q16594	8wak	I	NP
Q16594	7ena	Di	NP
Q16594	7edx	i	NP
Q16594	7enc	Di	NP
Q16594	8waq	i	NP
Q16594	8wao	i	NP
Q16594	7ega	I	NP
Q16594	6mzl	M	NP
Q16594	6mzc	M	NP
Q16594	8wan	i	NP
Q16594	8wan	I	NP
Q16594	8was	I	NP
Q16594	7ege	I	NP
Q16594	7enc	DI	NP
Q16594	8h7g	M	NP
Q16594	8wak	i	NP
Q16594	6mzd	L	NP
Q16594	7ega	i	NP
Q16594	7eg7	i	NP
Q3UP24	3jbl	A	P
Q3UP24	3jbl	B	P
Q3UP24	3jbl	C	P
Q3UP24	3jbl	D	P
Q3UP24	3jbl	E	P
Q3UP24	3jbl	F	P
Q3UP24	3jbl	G	P
Q3UP24	3jbl	H	P
Q3UP24	3jbl	I	P
Q3UP24	3jbl	J	P
Q3UP24	3jbl	K	P
Q3UP24	4kxf	B	P
Q3UP24	4kxf	D	P
Q3UP24	4kxf	F	P
Q3UP24	4kxf	H	P
Q3UP24	4kxf	K	P
Q3UP24	4kxf	L	P
Q3UP24	4kxf	N	P
Q3UP24	4kxf	P	P
Q3UP24	6b5b	C	NP
Q3UP24	5aj2	B	NP
Q3UP24	6b5b	B	NP
Q5S007	6vno	A	P
Q5S007	6vp6	A	P
Q5S007	6vp6	B	P
Q5S007	6vp6	C	P
Q5S007	6vp7	A	P
Q5S007	8fo9	A	NP
Q5S007	8u8b	A	NP
Q5S007	7li4	A	NP
Q5S007	8fo9	C	NP
Q5S007	2zej	A	NP
Q5S007	8fo7	C	NP
Q5S007	8u8a	B	NP
Q5S007	6xaf	B	NP
Q5S007	6oje	B	NP
Q5S007	6ojf	A	NP
Q5S007	2zej	B	NP
Q5S007	8fo8	C	NP
Q5S007	6oje	A	NP
Q5S007	7lhw	A	NP
Q5S007	8tzh	A	NP
Q5S007	7thz	A	NP
Q5S007	8txz	A	NP
Q5S007	8u7l	A	NP
Q5S007	6xr4	A	NP
Q5S007	6ojf	B	NP
Q5S007	8fo9	F	NP
Q5S007	8tzc	A	NP
Q5S007	7lht	A	NP
Q5S007	7thy	A	NP
Q5S007	7lht	B	NP
Q5S007	6xaf	A	NP
Q61686	2rvm	A	P
Q61686	2rvn	A	P
Q61686	2rvl	A	NP
Q64610	5dlt	A	P
Q64610	5dlv	A	NP
Q64610	5dlw	A	NP
Q64610	5l0k	A	NP
Q64610	5s9l	A	NP
Q64610	7p0k	AAA	NP
Q64610	5ijs	A	NP
Q64610	5m0s	A	NP
Q64610	5s9n	A	NP
Q64610	5l0e	A	NP
Q64610	7z0n	AAA	NP
Q64610	2xr9	A	NP
Q64610	7p4o	A	NP
Q64610	5s9m	A	NP
Q64610	5l0b	B	NP
Q64610	7z3l	AAA	NP
Q64610	8c7r	A	NP
Q64610	5l0e	B	NP
Q64610	7z3k	AAA	NP
Q64610	5dlv	B	NP
Q64610	5ijq	A	NP
Q6ZS72	8dp5	E	P
Q6ZS72	8dp5	P	P
Q6ZS72	8ds6	B	NP
Q6ZS72	8dp5	A	NP
Q6ZS72	8dp5	B	NP
Q6ZS72	8ds6	A	NP
Q7Z4H3	4l1j	B	P
Q7Z4H3	4l7e	A	P
Q7Z4H3	4l7e	B	P
Q7Z4H3	4l7w	A	P
Q7Z4H3	4l1j	A	NP
Q7Z4H3	4dmb	A	NP
Q7Z4H3	4dmb	B	NP
Q8IY92	7tuj	A	P
Q8IY92	7bu5	B	NP
Q8NB16	8slz	A	P
Q8NB16	7jxu	A	NP
Q8NB16	4m67	A	NP
Q8NB16	6o5z	A	NP
Q8NB16	7jxu	B	NP
Q8NB16	7jw7	A	NP
Q8NB16	4mwi	A	NP
Q8NB16	5knj	A	NP
Q8NB16	7mon	A	NP
Q8NB16	5knj	B	NP
Q8NB16	6lk5	A	NP
Q8NB16	6bwk	A	NP
Q8NB16	6o5z	B	NP
Q8NB16	5ko1	A	NP
Q8NB16	6lk6	A	NP
Q92630	3k2l	A	P
Q92630	3kvw	A	P
Q92630	4azf	A	P
Q92630	5lxc	A	P
Q92630	5lxc	B	P
Q92630	5lxd	A	P
Q92630	5lxd	B	P
Q92630	5ztn	A	P
Q92630	5ztn	B	P
Q92630	6hdp	A	P
Q92630	6hdr	A	P
Q92630	6k0j	A	P
Q92630	7akf	A	P
Q92630	7akh	A	P
Q92630	7dg4	A	P
Q92630	7dh3	A	P
Q92630	7dh9	A	P
Q92630	7dhc	A	P
Q92630	7dhh	A	P
Q92630	7dhk	A	P
Q92630	7dhn	A	P
Q92630	7dho	A	P
Q92630	7dhv	A	P
Q92630	7djo	A	P
Q92630	7dl6	A	P
Q92630	8hlt	A	P
Q92630	8hlt	B	P
Q92630	7ejv	A	NP
Q92630	7ejv	B	NP
Q92731	3oll	A	P
Q92731	3oll	B	P
Q92731	1x76	A	NP
Q92731	2i0g	A	NP
Q92731	1zaf	B	NP
Q92731	1x78	A	NP
Q92731	7xwp	B	NP
Q92731	7xvz	B	NP
Q92731	7xwr	B	NP
Q92731	5toa	B	NP
Q92731	3ols	A	NP
Q92731	1u3q	B	NP
Q92731	7xwq	A	NP
Q92731	4j24	D	NP
Q92731	1u3s	A	NP
Q92731	1u3r	B	NP
Q92731	2nv7	B	NP
Q92731	7xwr	A	NP
Q92731	3omq	A	NP
Q92731	1yye	A	NP
Q92731	2yly	A	NP
Q92731	4j26	B	NP
Q92731	2yly	B	NP
Q92731	2jj3	B	NP
Q92731	2jj3	A	NP
Q92731	4j26	A	NP
Q92731	2z4b	B	NP
Q92731	7xwq	B	NP
Q92731	5toa	A	NP
Q92731	1x7b	B	NP
Q92731	4j24	C	NP
Q92731	2fsz	A	NP
Q92731	1u3r	A	NP
Q92731	3ols	B	NP
Q92731	7xvy	A	NP
Q92731	1nde	A	NP
Q92731	1x76	B	NP
Q92731	1l2j	B	NP
Q92731	3omo	B	NP
Q92731	2i0g	B	NP
Q92731	1u9e	A	NP
Q92731	1x7b	A	NP
Q92731	1u3q	D	NP
Q92731	2qtu	B	NP
Q92731	2yjd	B	NP
Q92731	1u3q	A	NP
Q92731	1x7j	A	NP
Q92731	3omo	A	NP
Q92731	2fsz	B	NP
Q92731	4j24	B	NP
Q92731	1x7j	B	NP
Q92731	2z4b	A	NP
Q92731	7xvz	A	NP
Q92731	4zi1	A	NP
Q92731	1yy4	A	NP
Q92731	1l2j	A	NP
Q92731	3omp	B	NP
Q92731	2giu	A	NP
Q92731	1u3s	B	NP
Q92731	1yy4	B	NP
Q92731	1u3q	C	NP
Q92731	2qtu	A	NP
Q92731	1zaf	A	NP
Q92731	1yye	B	NP
Q92731	1x78	B	NP
Q92731	1qkm	A	NP
Q92731	3omq	B	NP
Q92731	2nv7	A	NP
Q92731	1u9e	B	NP
Q92731	7xvy	B	NP
Q92731	3omp	A	NP
Q92731	2yjd	A	NP
Q92731	7xwp	A	NP
Q92731	4j24	A	NP
Q92918	6nfz	A	P
Q92918	6nfz	B	P
Q92918	7r9n	A	NP
Q92918	8cdw	B	NP
Q92918	6cqe	B	NP
Q92918	8fko	C	NP
Q92918	8par	A	NP
Q92918	7m0l	B	NP
Q92918	8cij	A	NP
Q92918	8fjz	E	NP
Q92918	7r9t	A	NP
Q92918	7l26	A	NP
Q92918	7r9t	B	NP
Q92918	7kac	A	NP
Q92918	8pau	B	NP
Q92918	8fh4	D	NP
Q92918	7l26	D	NP
Q92918	6cqf	A	NP
Q92918	8fjz	C	NP
Q92918	6cqe	A	NP
Q92918	6cqd	B	NP
Q92918	7siu	B	NP
Q92918	6ng0	A	NP
Q92918	7m0l	C	NP
Q92918	8fko	E	NP
Q92918	7m0k	D	NP
Q92918	7l26	C	NP
Q92918	7m0m	A	NP
Q92918	7kac	B	NP
Q92918	8cdw	A	NP
Q92918	8fko	B	NP
Q92918	7l24	A	NP
Q92918	8fko	F	NP
Q92918	7m0l	A	NP
Q92918	7r9p	A	NP
Q92918	8fko	A	NP
Q92918	8xn7	A	NP
Q92918	7siu	A	NP
Q92918	8fjz	D	NP
Q92918	8fjz	F	NP
Q92918	8fjz	A	NP
Q92918	7m0k	B	NP
Q92918	8fh4	A	NP
Q92918	8fjz	B	NP
Q92918	7l25	B	NP
Q92918	8fh4	C	NP
Q92918	8pas	A	NP
Q92918	7l24	D	NP
Q92918	7l25	A	NP
Q92918	7m0l	D	NP
Q92918	6nfy	A	NP
Q92918	7r9p	B	NP
Q92918	8xn7	B	NP
Q92918	7m0k	C	NP
Q92918	6cqd	A	NP
Q92918	7r9n	B	NP
Q92918	8fko	D	NP
Q92918	8pas	B	NP
Q92918	6ng0	B	NP
Q92918	7l24	C	NP
Q92918	7l24	B	NP
Q92918	7l26	B	NP
Q92918	8pau	A	NP
Q92918	8fh4	B	NP
Q92918	6nfy	B	NP
Q92918	7m0k	A	NP
Q92918	7r9l	A	NP
Q92918	7m0m	B	NP
Q96EY4	8fla	NR	P
Q96EY4	8flb	NR	P
Q96EY4	8flc	NR	P
Q96EY4	8ine	R	NP
Q96EY4	8inf	R	NP
Q96EY4	6lu8	R	NP
Q96EY4	8idy	R	NP
Q96EY4	8idt	R	NP
Q96EY4	6lss	R	NP
Q96G74	3tmp	A	P
Q96G74	3tmp	C	P
Q96G74	3tmp	E	P
Q96G74	3tmp	G	P
Q96G74	3pfy	A	NP
Q96G74	3tmo	A	NP
Q96RR4	6cmj	A	P
Q96RR4	6cmj	B	P
Q96RR4	6bql	A	NP
Q96RR4	5vt1	A	NP
Q96RR4	5yv8	A	NP
Q96RR4	6bqq	A	NP
Q96RR4	5yv9	A	NP
Q96RR4	6bqp	A	NP
Q96RR4	6bku	A	NP
Q96RR4	6ble	A	NP
Q96RR4	5yva	A	NP
Q96RR4	6brc	A	NP
Q96RR4	8tuc	A	NP
Q96RR4	5uyj	A	NP
Q96RR4	5uy6	A	NP
Q99640	5vcv	A	P
Q99640	5vd3	A	NP
Q99640	8d6f	B	NP
Q99640	8wjy	A	NP
Q99640	3p1a	A	NP
Q99640	8d6e	A	NP
Q99640	8d6d	A	NP
Q99640	8d6d	B	NP
Q99640	5vd1	A	NP
Q99640	8d6e	B	NP
Q99640	8d6c	B	NP
Q99640	8d6c	A	NP
Q99640	5vd0	A	NP
Q99640	5vcw	B	NP
Q99640	8d6f	A	NP
Q99640	5vcx	A	NP
Q99640	5vcy	A	NP
Q99640	5vcz	A	NP
Q99640	5vcw	A	NP
Q99683	6e2m	A	P
Q99683	6e2m	B	P
Q99683	6e2n	A	P
Q99683	6e2n	B	P
Q99683	6e2o	A	P
Q99683	6e2o	B	P
Q99683	5v19	A	NP
Q99683	2clq	B	NP
Q99683	4bf2	B	NP
Q99683	3vw6	A	NP
Q99683	7mu7	B	NP
Q99683	5vil	B	NP
Q99683	4bf2	A	NP
Q99683	4bhn	B	NP
Q99683	6oyw	D	NP
Q99683	5vil	C	NP
Q99683	5v24	B	NP
Q99683	5vio	B	NP
Q99683	5uor	A	NP
Q99683	4bie	B	NP
Q99683	4bib	B	NP
Q99683	6vre	A	NP
Q99683	6oyt	D	NP
Q99683	4bhn	A	NP
Q99683	6oyw	A	NP
Q99683	5vio	A	NP
Q99683	5uox	A	NP
Q99683	4bic	A	NP
Q99683	6oyw	C	NP
Q99683	4bib	A	NP
Q99683	6xih	B	NP
Q99683	2clq	A	NP
Q99683	5up3	B	NP
Q99683	5uox	B	NP
Q99683	3vw6	B	NP
Q99683	6oyw	B	NP
Q99683	5vil	A	NP
Q99683	5v19	B	NP
Q99683	6oyt	A	NP
Q99683	4bie	A	NP
Q99683	5v24	A	NP
Q99683	6vre	B	NP
Q99683	5uor	B	NP
Q99683	7mu7	A	NP
Q99683	4bic	B	NP
Q99683	4bid	B	NP
Q99683	5vio	D	NP
Q99683	6xih	A	NP
Q99683	4bid	A	NP
Q99683	8qgy	A	NP
Q99683	5up3	A	NP
Q99683	5vio	C	NP
Q99683	5vil	D	NP
Q9BYP7	5o1v	A	P
Q9BYP7	5o1v	B	P
Q9BYP7	5o21	A	P
Q9BYP7	5o21	B	P
Q9BYP7	5o23	A	P
Q9BYP7	5o23	B	P
Q9BYP7	5o26	A	P
Q9BYP7	5o26	B	P
Q9BYP7	8edh	C	NP
Q9BYP7	5o2b	B	NP
Q9BYP7	5o2b	A	NP
Q9BYP7	8edh	A	NP
Q9BYP7	5o2c	A	NP
Q9H2G2	2jfl	A	P
Q9H2G2	2jfm	A	P
Q9H2G2	2uv2	A	P
Q9H2G2	4usf	B	NP
Q9H2G2	8bem	G	NP
Q9H2G2	6hvd	A	NP
Q9H2G2	8bem	A	NP
Q9H2G2	4usf	A	NP
Q9H2G2	8bem	D	NP
Q9H2G2	8bem	B	NP
Q9H2G2	2j51	A	NP
Q9H2X9	6m23	A	P
Q9H2X9	6m23	B	P
Q9H2X9	7d8z	A	NP
Q9H3Z4	2n04	A	P
Q9H3Z4	2n05	A	NP
Q9H8S9	5brk	A	P
Q9H8S9	5twf	A	NP
Q9H8S9	6mcq	D	NP
Q9H8S9	6mcp	D	NP
Q9H8S9	1pi1	A	NP
Q9H8S9	4j1v	A	NP
Q9H8S9	6mcp	B	NP
Q9H8S9	4j1v	C	NP
Q9H8S9	6mcq	B	NP
Q9H8S9	5twh	A	NP
Q9H8S9	5twg	A	NP
Q9H8S9	5xqz	B	NP
Q9H8S9	5xqz	A	NP
Q9H8S9	5twf	B	NP
Q9HCE5	5il0	B	P
Q9HCE5	5il1	B	P
Q9HCE5	5il2	B	P
Q9HCE5	5k7m	B	NP
Q9HCE5	6ttp	B	NP
Q9HCE5	6ttt	B	NP
Q9HCE5	5k7w	B	NP
Q9HCE5	5tey	B	NP
Q9HCE5	7rx8	B	NP
Q9HCE5	7rx7	B	NP
Q9HCE5	6tu1	B	NP
Q9HCE5	5k7u	B	NP
Q9HCE5	7rx6	B	NP
Q9JIH7	5w7t	A	P
