ACC_ID	PDB_Structures
Q9DAK2	8iyj_YF,8iyj_YH,8i7r_XL,8to0_Fq,8i7o_XL,8i7o_XK,8i7r_XK,8iyj_YG,8iyj_YC,8i7r_XM,8iyj_YB,8to0_Fp,8i7r_XJ,8to0_Fr,8i7r_XI,8i7o_XJ,8to0_Ft,8i7r_XH,8iyj_YE,8to0_Fs,8iyj_YA,8iyj_YD
Q8N3J5	6ak7_A,2iq1_A,4da1_A
Q9Y3U8	8oj0_Li,8oj5_Li,8fku_LU,8fl7_LU,8jdj_n,8y0x_Li,6lu8_K,8fkp_LU,6z6l_Li,6xa1_Li,8yop_Li,8fl6_LU,8oj8_Li,7ow7_c,8fks_LU,8flf_LU,8y0w_Li,8fl2_LU,8flc_LU,6ole_j,8xsz_Li,8ipx_K,6qzp_Li,8fla_LU,8ipd_K,6om7_j,8qfd_i,6ip5_2c,8a3d_c,8qoi_Li,8inf_K,6w6l_j,7xnx_Li,8g6j_Li,8fkx_LU,6y57_Li,6lqm_K,8ifd_2c,8glp_Li,8xsy_Li,8ie3_K,8g5z_Li,6y2l_Li,4ug0_Li,8idy_K,6lsr_K,8fkt_LU,8ink_K,6z6n_Li,5aj0_Ai,6zm7_Li,8g5y_Li,8jdk_n,7bhp_Li,8idt_K,6zme_Li,8fl3_LU,8fkv_LU,5t2c_c,8ohd_Li,6ip6_2c,8fky_LU,7qvp_Mi,7qgg_j,8fld_LU,6z6m_Li,8g61_Li,8ir1_K,8fkw_LU,6zmo_Li,8g60_Li,6y0g_Li,8ine_K,6om0_j,7xny_Li,8flb_LU,8jdm_n,6olg_Ai,8fl9_LU,8fkz_LU,8fle_LU,7f5s_Li,8ir3_K,8yoo_Li,5lks_Li,6olf_j,6oli_j,8fkq_LU,8jdl_n,8ipy_K,6olz_Ai,6y6x_Li,7qvp_Li,4v6x_Ci,6lss_K,8fkr_LU,6zmi_Li,8ife_2c,8xsx_Li,8k2c_Li,6ip8_2c,8fl4_LU
P61459	3hxa_E,1f93_D,1dch_G,1dcp_H,1f93_A,1dcp_E,1dch_B,3hxa_A,3hxa_D,3hxa_H,1dcp_F,1dch_C,1dcp_D,1dch_F,1dcp_C,1dco_G,3hxa_B,3hxa_C,1f93_C,1dcp_B,1dch_A,1dco_C,1dch_H,1dco_E,1dco_H,1dch_D,1dcp_G,1dch_E,1dco_F,1dco_B,1dco_A,3hxa_F,3hxa_G,1dco_D,1f93_B,1dcp_A
O15496	1le6_B,1le7_A,5owc_B,6g5j_B,1le7_B,5g3m_A,4uy1_B,5owc_A,5ow8_A,5g3m_B,1le6_C,1le6_A,5ow8_B,4uy1_A,6g5j_A
Q8NFZ4	8gs4_B
Q96C86	4qdv_D,1xmm_D,3bl9_A,1xml_A,4qdv_C,4qeb_B,5osy_A,1st0_B,4qdv_A,3bl9_B,1st4_A,3bla_A,4qeb_C,1st4_B,1xml_B,4qeb_D,4qde_C,4qdv_B,1st0_A,5osy_B,1xmm_A,4qde_A,1xmm_C,3bla_B,3bl7_A,1xmm_B,3bl7_B,4qeb_A,4qde_D,4qde_B
P62253	6d68_A,6d68_B,2awf_A
Q6NZY4	7z4y_C,7z4z_C,7s7c_F,7z4y_A,7s7b_B,7z52_A,7z4z_A,5lxy_C,5lxy_D,5lxr_B,5lxy_L,5lxy_H,5lxy_F,5lxy_J,5lxy_N,6c90_B
P21589	6z9d_A,7qgo_A,6tw0_A,7jv8_A,6vca_D,6xuq_A,4h2b_A,4h1y_P,6xue_B,6tvx_A,4h2g_A,7pba_A,6vca_C,6s7h_A,7jv9_A,6ye2_B,6twa_A,7jv8_C,6vca_A,7jv8_D,7pa4_A,4h2f_A,7p9r_A,7pd9_A,7qga_A,6vca_B,6hxw_B,6hxw_A,6ye1_B,7jv9_B,7pb5_A,4h1s_A,7qgm_A,7qgl_A,6z9b_A,6vc9_A,7pby_A,4h1s_B,7jv8_B,6tvg_A,7p9t_A,6ye2_A,6tve_P,7pcp_A,6ye1_A,6twf_A,6xug_A,7bbj_A,6s7f_A,6xue_A,6xug_B,7bbj_B,7p9n_A,4h2i_A,7pbb_A
Q9NSI2	7wtv_z,7wts_z,7wtw_z
Q93091	6mv7_A,6enp_A,6mv6_A,4x09_A,5oab_A
Q12923	5glj_C,5glj_D,5glj_B,5glj_A,1q7x_A,7qcx_A,3lnx_E,3lnx_B,7xty_B,3lnx_C,3lny_A,7xty_A,2m0z_A,1d5g_A,3lnx_F,3pdz_A,3lnx_A,7qcy_A,2m10_A,3lnx_D,1wch_A
P25799	1le9_F,8tkl_B,8tkn_B,1u41_B,1le9_B,1u42_A,1le5_B,9bor_C,1ooa_B,3jv4_F,8tkm_A,8tkm_B,2i9t_B,1ikn_C,1u3j_A,1u41_C,1u3y_A,8tkl_A,1nfk_B,9bor_B,1bfs_A,3jv4_B,1le5_F,1u36_A,3jv4_D,8tkn_A,2v2t_B,1ooa_A,1u41_D,1vkx_B,1u41_A,1lei_B,1nfk_A,1u3z_A
Q9CYK2	3si2_A,3si1_A
P53803	8ity_L,6o9l_L,7d59_L,7obb_L,7aea_L,7vbb_L,7dn3_L,5iy8_L,8a43_L,6xre_L,7d58_L,5iy7_L,5iy6_L,5iyd_L,5iy9_L,7ae3_L,7a6h_L,5iyb_L,7oba_L,7du2_L,7fjj_L,8iuh_L,5iyc_L,7ae1_L,7vba_L,7ast_C,7lbm_L,7ob9_L,6drd_L,8iue_L,5iya_L,7vbc_L,7fji_L
P23610	8vlx_B,7dxj_B,8sah_B
Q969V3	6w6l_5
Q9H0W7	2d8r_A
P82650	8any_AR,7a5g_R6,3j9m_AR,7a5k_R6,6zsa_AR,8k2a_SX,8css_R,7po2_R,7po1_R,8xt2_SX,8qrl_R,7a5i_R6,7pnx_R,8oir_AR,6zm5_AR,7og4_AR,6rw5_R,6nu3_AR,6zse_AR,8ois_AR,6vlz_AR,8qrn_R,8csu_R,8cst_R,7qi6_AR,8csr_R,8qrm_R,7l08_AR,6zsg_AR,7pnz_R,6zm6_AR,6vmi_AR,6zsd_AR,8xt0_SX,6nu2_AR,7pny_R,7qi5_AR,7p2e_R,7po3_R,7qi4_AR,6zs9_AR,8qrk_R,6rw4_R,8csq_R,8csp_R,6zsb_AR,6zsc_AR,7a5f_R6,7po0_R
Q9BW62	6b5c_A
P02693	1icn_A,1t8v_A,1ael_A,3akn_A,1dc9_A,1a57_A,1ure_A,1sa8_A,1ifc_A,1ifb_A,2ifb_A,1icm_A
Q8K368	3s51_D,3s4z_C,3s4z_A,3s51_B
Q92466	6r8z_L,3ei4_F,6r90_L,3ei4_D,3ei4_B,6r8y_L,4e5z_B,6r92_L,4e54_B,6r91_L
Q8N1D5	7ung_9,8j07_1Y,7ung_8,8j07_1Z
O00418	8fo6_A,8fny_A,7shq_A,5j8h_B,5ks5_A,6nx4_A
Q9Z2T2	7sk0_A,7sk0_B,7sk1_A,7sk1_B
P78345	6ahr_C
Q96R05	6at8_A,1lpj_A,6e6k_A
Q969Q1	3ddt_A,2d8u_A,3ddt_C,3ddt_B,4m3l_D,4m3l_B,4m3l_C,4m3l_A
Q9BV40	7bv6_A,7bv6_U,7bv6_Q,7bv6_M,7bv6_E,7bv6_I,4wy4_A
Q8NFH4	7r5j_S1,7peq_AK,7peq_DK,7r5k_S3,7peq_BK,7r5k_S0,7r5k_S2,7r5j_S3,5a9q_T,7peq_CK,5a9q_K,7r5j_S0,5a9q_2,7r5j_S2,7r5k_S1,5a9q_b
Q99P86	1rh7_C,1rh7_E,1rh7_D,1rh7_B,1rh7_F,1rh7_A
Q58EX2	1wf5_A,1wfn_A,1wis_A,1wfo_A
Q9BWP8	4ymd_A,4yli_B,4ymd_D,4yli_C,4ymd_F,4yli_E,4ymd_B,4yli_F,4yli_A,4yli_D,4ymd_C,4ymd_E
P10720	4hsv_B,4hsv_D,4hsv_C,4hsv_A
O70209	1v5l_A,1x64_A
Q13043	8a5j_A,8paw_A,6yat_A,8a5j_B,8paw_B,8pav_B,3com_A,3com_B,6yat_B,8pav_A,4nr2_H,4nr2_E,7cea_B,4oh8_A,8jg5_D,4nr2_D,4nr2_A,4nr2_G,8jg5_E,7cec_F,2jo8_A,8jg5_F,7ceb_D,2jo8_B,4nr2_C,8jg5_C,7ceb_C,7cec_G,7cec_I,4nr2_B,4nr2_F,7cea_A
P01861	3eo1_B,3eo1_E,3eo1_H,1bbj_H,3eo1_K,1bbj_B,4c55_A,5hvw_A,4c54_B,4d2n_D,4d2n_C,4b53_B,6wmh_A,5lg1_B,4c55_B,5w5m_B,5w5m_A,4c54_A,4d2n_B,5w5n_A,6wmh_H,6wna_H,4d2n_A,1adq_A,5lg1_A,6wol_H,5w5n_B,4b53_A,6wib_A
Q8R1G6	1vb7_A
Q53FT3	3ww0_A,3wvz_B,3wvz_A,3ww0_B
Q9NYN1	3c5c_D,3c5c_B,3c5c_A,3c5c_C
Q2MH31	8iyj_X2,8iyj_X3,8iyj_X1,8iyj_X0
P61073	2k03_B,2n55_B,2k05_B,2k04_B,2k03_D,2k05_D,2k04_D,8k3z_A,8u4t_I,8u4t_Q,8u4t_AA,8u4t_R
Q9Z1W9	5d9h_B,5dbx_B,5d9h_A,5dbx_A
P00374	3s3v_A,1dhf_B,4m6k_A,1pd9_A,6vcj_D,6de4_A,3nu0_A,4kbn_B,1u72_A,3oaf_A,5hve_A,2c2t_A,4kak_A,3gyf_A,2w3b_B,5hqz_A,3nzd_A,2w3a_A,4kd7_B,1pd8_A,4keb_B,3s7a_A,5hsu_A,4ddr_A,1mvs_A,3f8y_A,3ghv_A,8wgn_A,3nxy_A,1boz_A,3nxo_A,5sd6_A,7xi7_A,4g95_A,1dlr_A,3fs6_A,4kfj_B,4qhv_A,1hfr_A,2dhf_A,6de4_B,5sdb_B,4kfj_A,3eig_A,1drf_A,5sd7_A,5ht5_A,4m6j_A,3ghc_A,3nxr_A,2w3m_A,1pdb_A,1dhf_A,4kd7_A,5sdb_A,3nxx_A,3nxt_A,1s3u_A,6dav_A,5hui_A,3l3r_A,6a7c_A,5hqy_A,6dav_B,2c2s_A,1kmv_A,4kbn_A,5sd8_A,1mvt_A,1ohk_A,5sd9_A,1u71_A,4kak_B,4keb_A,1yho_A,2dhf_B,7ese_A,1dls_A,6a7e_A,1hfq_A,2c2s_B,4qjc_A,5hvb_A,3ghw_A,6vcj_C,3n0h_A,3f8z_A,1ohj_A,2w3a_B,2w3m_B,1kms_A,3ntz_A,6vcj_A,3f91_A,3gi2_A,5hpb_A,3nxv_A,1s3w_A,1hfp_A,2c2t_B,2w3b_A,5sda_A,6vcj_B,5hsr_A,1s3v_A,5ht4_A,4m6l_A
Q6ZNL6	3mpx_A
B1ASB6	8ou1_B,8ou1_A
P68871	8dov_B,2w72_D,6kai_H,1j7y_B,1thb_B,1qxe_B,2hhe_B,6fqf_D,3oo5_B,1gli_B,1rq3_B,1m9p_B,2hbf_B,2w6v_D,6kaq_B,5ucu_B,1ygf_D,3d17_D,3dut_B,4wjg_L,1a00_D,1y8w_B,6xe7_B,2hbc_B,6kye_B,6lcw_H,1lfv_B,1cbm_B,1hbs_H,1yie_D,7aet_BBB,8fdm_D,1a01_B,8wj0_B,6kau_D,7dy4_H,5hy8_B,1b86_D,2hco_B,2h35_B,1y4b_D,3szk_E,4n7p_B,8egi_D,1cls_B,1y7g_D,1cbm_A,7ud8_D,3hhb_B,5x2s_D,7k4m_F,1gzx_B,1bzz_D,7k4m_B,3b75_T,1qsi_B,1j3z_D,1ye1_D,1yff_B,4n7o_J,4mqg_B,7pcq_B,1coh_B,1y4g_B,6lcx_H,7aev_DDD,7jy0_D,2d60_B,1lfq_B,1xy0_B,6l5y_D,3qjc_B,1o1p_D,1lft_B,5u3i_B,1xz7_D,8dov_D,1dxu_D,1hbs_B,1y0d_D,1j40_F,1yg5_D,7vde_D,1a3n_D,5ni1_B,1xz5_D,4hhb_D,6xe7_D,3qjd_B,1yeq_D,6kai_F,1hgb_D,1y85_D,6kye_D,1bz0_D,7uvb_D,2hhd_D,5x2t_H,1cmy_B,5x2u_L,7pcq_D,1hdb_D,3wcp_B,2h35_D,5ni1_D,2hbs_D,1hba_B,8dov_H,5x2r_L,8fdm_B,4n8t_B,2dn2_D,1nqp_D,1y7g_B,1c7d_B,5urc_D,2hbd_B,6bnr_D,1a01_D,4rol_D,1hba_D,6fqf_A,1dxv_D,4n7n_F,6hal_D,3s65_B,1y5f_B,6kav_D,7uf6_B,3kmf_C,1bbb_B,1rq3_D,1o1j_D,1dxv_B,1y0w_B,1xz2_D,4n7n_B,1xz7_B,1g9v_D,1j3z_B,1rqa_B,1abw_B,5x2r_H,1a0z_D,5woh_D,6hk2_D,7jy3_B,6hal_B,1sdl_B,1ygd_B,5u3i_D,1o1o_B,1bab_B,4l7y_B,1yff_F,1yen_D,1jy7_Q,1j7w_B,1yh9_B,1y46_D,6kai_B,7uf6_D,6lcx_F,1ye1_B,5x2s_B,1o1m_B,1o1n_D,2hbs_F,5x2t_J,1xxt_B,6xd9_D,1qi8_B,1ch4_A,1o1k_B,1rq4_B,1yzi_B,4mqh_B,3ic2_B,7jy3_D,5ksi_D,6kye_F,1yeo_D,6l5v_B,6lcw_F,1vwt_D,3hhb_D,4n7n_J,1y31_D,3nmm_B,1yvt_B,4hhb_B,1o1l_B,2hhe_D,3oo4_B,6lcw_D,2m6z_B,7dy4_B,1y4p_B,3ic2_D,4ij2_B,1yff_D,1nih_D,1hac_D,1j3y_F,1bij_D,4mqi_B,3whm_F,1a3n_B,1k0y_D,4xs0_B,1cbl_D,1j41_D,6bwu_B,1yff_H,1bz1_B,1jy7_X,6fqf_C,7xgy_B,4rol_B,1a0u_D,1c7b_D,1j3y_B,1y4v_B,7k4m_J,1y4r_D,1o1m_D,6bb5_B,1mko_B,4wjg_B,3d7o_B,1y31_B,1y0t_B,6lcx_D,5kdq_B,1hga_D,1buw_B,3onz_B,5x2r_D,1y0a_B,1uiw_D,7pcf_B,1dke_D,1a0u_B,1ch4_D,5e29_B,6bnr_B,3b75_H,4l7y_D,1y5j_D,1hco_B,6bwp_D,1o1k_D,6kye_H,7jy0_B,1y7z_B,1coh_D,4wjg_G,4fc3_B,1yhe_D,5x2t_F,1y4g_D,7dy4_F,7ud7_B,8wj1_B,4n7n_H,5ksj_B,1qxe_D,1y45_D,5sw7_B,1a3o_B,1j40_H,5x2u_F,4n7p_J,1j40_B,7vde_B,5x2u_J,6tb2_B,7dy3_D,5x2u_H,5x2s_H,1xz5_B,1c7d_D,6kai_D,5wog_D,6kae_B,1kd2_B,3kmf_G,1a0z_B,4m4b_B,3hxn_B,2d5z_B,1y0w_D,1j3y_D,5hu6_B,7dy3_H,1jy7_D,3ic0_B,3odq_D,4n7o_B,1uiw_B,6xd9_B,1j3z_F,1nqp_B,5e83_D,1o1l_D,1yeo_B,1cbm_C,3qjd_D,3r5i_B,4mqc_B,1kd2_D,7aet_DDD,1lfl_D,6hbw_D,4n7p_F,1gbv_D,7jy1_D,7aeu_BBB,1y0c_B,4wjg_1,3s65_D,1y5k_B,5x2t_D,5x2s_F,3p5q_B,1yih_B,1lfz_B,1y45_B,1cls_D,4ni0_B,1aby_D,1ch4_B,1y7c_B,1y7d_B,3b75_F,6kah_F,7ud8_B,1y4b_B,1y2z_B,2dn1_B,6kav_B,5e29_D,8dov_F,6kau_B,1k1k_B,1xzv_B,2dn2_B,2d5z_D,1xz4_B,1y22_B,1j7s_D,7jxz_B,5ksj_D,1ird_B,3nl7_B,5ee4_D,1yeu_D,6kae_D,1cbm_D,1rq4_D,5kdq_D,7cue_D,8fdk_B,2hbe_B,1ygd_D,1cmy_D,4ij2_D,5urc_B,6di4_B,8fdl_D,1y7z_D,2dxm_D,1hga_B,1gli_D,1ye0_B,6l5x_B,1dxt_B,1rps_D,1yhe_B,1y0t_D,5hy8_F,1xz4_D,1jy7_V,1r1x_B,1yvq_B,1yih_D,8egi_B,3dut_D,5e6e_B,1xye_D,8vyl_B,1yh9_D,3qje_B,6hbw_B,1fn3_D,1y0a_D,5hy8_D,1y7c_D,4n7n_L,5x2r_F,1lfy_B,7k4m_D,6kah_H,3r5i_D,5vmm_B,1y4q_B,1lfl_S,2w72_B,8fdn_D,1bab_D,5x2u_D,7aeu_DDD,1a3o_D,1j7s_B,6xdt_B,1nih_B,6ka9_B,6kao_B,6kae_H,1y09_B,1yev_B,1jy7_B,4ni1_B,1yhr_B,1y0d_B,2d60_D,6ka9_D,7k4m_H,5hy8_H,6lcw_B,7aev_BBB,5woh_B,7uf7_B,6xdt_D,4n7p_H,1yhr_D,6nbd_B,7uf7_D,6hk2_B,4rom_D,3d17_B,1g9v_B,1qsh_B,5x2u_B,1bbb_D,1aj9_B,3wcp_D,1bzz_B,3ic0_D,2yrs_O,1o1p_B,5hy8_T,5x2r_J,1xy0_D,1hho_B,1gzx_D,1hab_B,7dy3_F,5e83_B,3hxn_D,1b86_B,1nej_D,1cbl_A,2hhd_B,6l5w_B,6l5x_D,1yie_B,1j41_B,6bwp_B,3s66_B,1cbl_B,1k0y_B,1qsh_D,7dy3_B,1o1n_B,4wjg_V,1ljw_B,1y5k_D,5x2s_L,1abw_D,1dxt_D,6kye_J,5wog_C,1gbu_B,6kah_D,1y22_D,1y2z_D,2hhb_B,3b75_D,3w4u_F,5ksi_B,1hab_D,3w4u_D,4n7p_D,1uiw_F,1hbb_D,1hbs_F,1xye_B,6kat_B,1bij_B,1gbu_D,1c7b_B,1y35_B,1y8w_D,2yrs_B,7dy4_D,1sdk_B,4n7n_D,1yvq_D,1c7c_B,1hbb_B,6kas_D,6nbd_D,7pch_D,1qi8_D,1qsi_D,1yev_D,2yrs_D,5jdo_F,1y35_D,1j7w_D,1y5j_B,1hbs_D,2w6v_B,2m6z_D,1m9p_D,8vyl_D,1j3z_H,4rom_B,1nej_B,1qxd_D,1thb_D,3szk_B,1y7d_D,5x2s_J,4wjg_Q,3qjb_B,1hdb_B,1ygf_B,1yeq_B,7uvb_B,1rps_B,5ufj_B,1c7c_D,5ee4_F,1rvw_B,1ye2_D,1dxu_B,1xxt_D,6kah_B,1y4p_D,1y4q_D,6lcx_B,1yen_B,7ud7_D,6ka9_F,4n7o_D,6nbc_B,4x0l_B,7cue_B,3qje_D,3nmm_D,8wj2_B,2dn3_B,5vmm_D,1ydz_B,6kye_L,1r1y_D,1bz0_B,7jy1_B,2hbs_H,1mko_D,7jjq_D,5x2t_L,1jy7_S,6l5y_B,1xzv_D,1vwt_B,1j41_H,5jdo_D,1aby_B,1y5f_D,4n7o_L,1qxd_B,1o1o_D,5x2t_B,8fdk_D,4n7o_H,1lfl_B,1fn3_B,1hac_B,1ch4_C,1dke_B,1yeu_B,1y4r_B,6di4_D,1o1i_B,6nbc_D,1rqa_D,3whm_B,1bz1_D,1uiw_H,3w4u_B,6kas_B,1y85_B,2hhb_D,5ufj_D,8fdn_B,6ka9_H,1hgc_D,4n7o_F,1ye2_B,1lfl_Q,6kat_D,2dxm_B,3odq_B,5x2r_B,1y09_D,1xzu_B,6kae_F,7jjq_B,6nq5_B,6kap_B,1ydz_D,6fqf_B,1sdl_D,6kar_B,1j3y_H,1y83_B,7xgy_D,1sdk_D,1y83_D,1xzu_D,1y4f_B,4n7p_L,1j7y_D,2yrs_K,1yg5_B,1hgb_B,1ye0_D,1y46_B,1y4f_D,1j41_F,4m4a_B,1hgc_B,1a00_B,1y4v_D,2hbs_B,7pch_B,1buw_D,1cbl_C,8fdl_B,7jxz_D,1gbv_B,1y0c_D,1r1y_B,1o1j_B,3b75_B,1j40_D,1xz2_B
P06729	1gya_A,1cdb_A,1qa9_C,1hnf_A,1qa9_A
Q14739	2dig_A
Q6P4F2	2y5c_A,2y5c_B
P08254	1uea_A,1qic_A,1b3d_B,1g4k_B,4dpe_A,1c8t_A,2jt6_A,1usn_A,2d1o_B,1biw_B,1hy7_B,1bqo_B,1cqr_A,1c3i_A,1qia_A,7s7m_A,1d8f_A,1ciz_A,1g05_B,7s7l_A,1d7x_A,1bqo_A,1oo9_A,1qic_D,1g4k_C,1qia_D,2jnp_A,4ja1_A,1sln_A,1b8y_A,1g49_A,1d5j_B,2d1o_A,1bm6_A,1c3i_B,1b3d_A,3oho_A,1d5j_A,1g4k_A,6mav_A,6n9d_A,1g49_B,3usn_A,3ohl_A,4dpe_B,1cqr_B,1slm_A,1biw_A,1d8m_A,4ja1_B,1d8f_B,1umt_A,1caq_A,1c8t_B,1d7x_B,2usn_A,1g05_A,2srt_A,1d8m_B,1qia_C,1qia_B,1uea_C,4g9l_B,1ums_A,1qic_B,2jt5_A,1hfs_A,1hy7_A,1qic_C,4g9l_A
P61972	1jb4_A,1oun_B,1ar0_A,1gy6_A,1qma_C,1jb5_A,1ar0_B,1oun_A,5bxq_A,5bxq_B,1jb2_A,1jb2_B,1qma_B,1ask_B,1u5o_B,1gy6_B,1ask_A,1jb5_B,1jb4_B,1qma_D,1qma_A,1u5o_A
Q8TDV5	7wcn_R,7wcm_R,8zrk_R,8zr5_C
Q9NV88	8r2d_B,8rc4_i,8rbz_i,7bfq_A,7pks_i,7ycx_I,5v8w_A,5v8w_G,5v8w_E,5v8w_C
O75521	2cqu_A,4u19_B,4u18_C,2f6q_B,4u18_B,4u19_C,4u1a_A,4u19_A,2f6q_A,4u18_A,4u1a_C,4u1a_B,2f6q_C
Q9P0X4	7wlj_A,7wlk_A
O95843	2ggz_B,2ggz_A
P11684	7vg7_B
Q14CX7	6vp9_B
Q9R1M7	4kcd_B,2rc7_A,2rc9_B,2rc9_A,2rc8_B,4kcd_A,2rc7_B,2rc8_A
Q15700	2byg_A,2he2_A,2he2_B
Q99PV3	4oyu_B,4oyu_A
P0DPD7	2pxx_A
Q9P232	1wj3_A
Q96FW1	2zfy_A,3von_H,3von_V,3von_c,3von_O,4i6l_A,3von_j,3von_A
Q96GD3	2p0k_A
Q96HY6	8c0d_E,8c0d_B,8ohd_C,8oj5_C,8oj0_C,8qfc_D
Q78J03	2l1u_A
O15287	7kzv_G,7kzr_G,7kzq_G,7kzp_G,7kzs_G,7kzt_G
Q8K409	8e11_B,8e10_B,8e10_A,8e11_A
Q6UWP2	1xg5_A,1xg5_B,1xg5_D,1xg5_C
P14635	6gu4_B,5lqf_E,6gu3_B,2jgz_B,4y72_B,2b9r_A,5lqf_B,6gu2_B,2b9r_B,4yc3_B,7nj0_C,5hq0_B
O08573	2d6m_B,2d6p_B,2d6p_A,2d6m_A,2d6l_X,2d6n_A,2d6n_B,2d6k_A,2d6o_X,2d6k_B
Q68E01	4oww_A,4owt_A,8rbz_c,4owx_A,8hpp_B,8hpp_A,7bv7_A,6wlg_B
O88273	4jph_C,5hk5_F,5hk5_H,4jph_B,4jph_A,5hk5_G,4jph_D,5hk5_E
G3X982	3zyv_D,3zyv_B
P13725	1evs_A
P19836	3hl4_A,4mvd_C,4mvd_E,4mvc_B,4mvd_H,4mvd_G,4mvd_B,4mvd_F,4mvd_D,3hl4_B,4mvc_A,4mvd_A,1peh_A,1pei_A
O08689	5ji1_B,3sek_B,3hh2_A,5ji1_A,3hh2_B
P23772	3dfx_A,3dfx_B,3dfv_D,3dfv_C
P02788	1fck_A,2bjj_X,2pms_A,1lcf_A,1dsn_A,1l5t_A,1l5t_B,1cb6_A,1vfe_A,1b0l_A,1hse_A,1h44_A,1vfd_A,7n88_B,7jrd_B,1lfh_A,1n76_A,1lfg_A,1h43_A,1eh3_A,1bka_A,1lgb_C,2pms_B,1lct_A,1h45_A,1sqy_A,1lfi_A,1z6v_A,1z6w_A
O35744	8p8r_A,8p8q_A,1vf8_A,1e9l_A
Q8ND04	7pw4_B,6syt_B,7pw5_B
P08661	1rdi_1,1rdo_2,1rdk_2,1bv4_B,1kza_1,1rdl_1,1rdn_2,1rdm_2,1kzc_1,1kza_2,1kzc_2,1rdn_1,1rdi_2,1kzd_2,1rdo_1,1bv4_D,1kzd_1,1rdm_1,1rdl_2,1rdj_1,1kzb_2,1kze_2,1kzb_1,1rdj_2,1bv4_A,1rdk_1,1kze_1
Q8VEL9	3q85_A,3q85_B
P18910	1t34_B,1dp4_C,7brl_B,7brk_A,7brg_A,7brj_B,7brk_B,7brh_A,1dp4_A,7brj_A,7bri_B,7bri_A,1t34_A,7brh_B,7brg_B,3a3k_A,7brl_A,3a3k_B
Q9QX29	6aei_D,6aei_B
Q9UPY8	3jar_N,3jak_N,7sj9_M,3jal_M,3co1_A,1wyo_A,3jal_N,7sj9_N,3jak_M,3jar_M,3tq7_B
Q9QUM9	3une_G,3unh_U,3une_i,3unf_G,3unb_i,3unb_w,8ypk_K,8yvp_R,3unf_U,3une_U,3une_w,3unb_U,8yvp_K,8ypk_R,3unb_G,3unh_G
P55769	3siv_G,3siu_A,7mq9_SF,1e7k_A,8h6e_4E,7mqa_SE,8qzs_M,3siv_D,2ozb_D,2ozb_A,8qpe_M,8h6k_4E,8r0a_M,7mqa_SF,7mq8_SE,7mq9_SE,6qx9_4D,3jcr_I,3siu_D,2jnb_A,1e7k_B,8qxd_M,5o9z_O,8q7n_M,8rm5_M,8qpb_M,7mq8_SF,3siv_J,8r0b_M,8qoz_M,6qw6_4D,8qpa_M,6ah0_M,8r09_M,6ahd_M,8h6l_4E,8qo9_M,8r08_M,8y6o_O,3siv_A,8h6j_4E
P12270	5to7_C,5to6_A,5to7_A,5to5_A,5to7_D,5to5_B,5tvb_A,5to6_C,5to7_B,5tvb_B,5to6_B,5to6_D
Q9UL15	2d9d_A,3a8y_C,3a8y_D
P16070	4pz4_B,1uuh_B,4pz3_A,1poz_A,4pz3_B,4pz4_A,2i83_A,1uuh_A
O14775	7ewp_D,8sg9_N,8sha_N,8shg_N,8shd_N,8shq_N,8sho_N,8sgl_N,8she_N,8shf_N,8shn_N,8sh9_N,8sgc_N,8shl_N,7ewr_D,7ewr_F,8shp_N
